src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,fwd_packets,bwd_packets,total_packets,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,flow_bytes_per_sec,flow_packets_per_sec,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,label,is_attack
192.168.1.98,10.0.0.27,51563,80,TCP,3.4502,1315,1,1316,51.85,54.0,200.0,20.2,19777.34,381.42,1,0,0,0,0,DoS,1
192.168.1.53,10.0.0.19,47382,443,TCP,1.2452,2566,0,2566,55.47,40.0,128.0,1.24,114311.39,2060.71,1,0,0,0,0,DDoS,1
192.168.1.40,10.0.0.4,49472,443,UDP,0.0717,1667,9,1676,64.85,40.0,128.0,9.24,1515416.78,23367.58,1,0,0,0,0,DDoS,1
192.168.1.160,10.0.0.23,60220,21,TCP,0.626,58,17,75,271.43,60.0,600.0,37.44,32518.55,119.81,1,1,0,0,1,Brute Force,1
192.168.1.165,10.0.0.4,13016,6667,TCP,19.3666,17,14,31,164.58,50.0,400.0,11.35,263.44,1.6,1,1,0,0,1,Botnet,1
192.168.1.23,10.0.0.39,42043,443,UDP,0.1626,30,56,86,627.32,398.47,856.17,114.42,331868.46,529.02,0,1,0,0,0,Normal,0
192.168.1.39,10.0.0.16,42272,8080,TCP,10.1313,69,29,98,703.52,423.26,983.79,140.13,6805.16,9.67,0,1,0,0,1,Normal,0
192.168.1.116,10.0.0.21,47087,22,TCP,2.5783,71,34,105,399.42,60.0,600.0,28.42,16266.18,40.72,1,1,0,0,1,Brute Force,1
192.168.1.249,10.0.0.2,32109,4444,TCP,17.0038,81,90,171,791.14,64.0,1460.0,142.84,7956.12,10.06,1,1,0,1,1,Infiltration,1
192.168.1.67,10.0.0.32,14270,6667,TCP,61.7589,27,5,32,193.5,50.0,400.0,19.23,100.26,0.52,1,1,0,0,1,Botnet,1
192.168.1.181,10.0.0.27,55066,22,TCP,0.5961,55,96,151,520.08,422.72,617.44,48.68,131740.09,253.31,0,1,0,0,1,Normal,0
192.168.1.131,10.0.0.10,48313,22,TCP,0.2277,16,110,126,456.18,327.38,584.98,64.4,252427.94,553.35,0,1,0,1,1,Normal,0
192.168.1.46,10.0.0.12,25309,8080,ICMP,1.7159,59,71,130,502.22,251.94,752.51,125.14,38050.54,75.76,0,1,0,1,1,Normal,0
192.168.1.31,10.0.0.44,49624,80,TCP,15.9058,697,0,697,90.72,54.0,200.0,13.9,3975.55,43.82,1,0,0,0,0,DoS,1
192.168.1.32,10.0.0.43,35580,53,TCP,3.027,93,56,149,593.97,406.48,781.46,93.75,29237.36,49.22,0,1,0,0,1,Normal,0
192.168.1.49,10.0.0.2,31787,80,UDP,6.3878,10,7,17,500.66,422.71,578.6,38.97,1332.41,2.66,1,1,0,1,0,Normal,0
192.168.1.174,10.0.0.47,47708,22,TCP,1.6759,20,55,75,372.36,60.0,600.0,29.98,16663.99,44.75,1,1,0,1,1,Brute Force,1
192.168.1.32,10.0.0.26,10199,80,UDP,4.0525,96,38,134,676.75,492.59,860.9,92.08,22377.07,33.07,1,1,0,0,0,Normal,0
192.168.1.34,10.0.0.23,49516,6667,TCP,29.8669,22,16,38,211.58,50.0,400.0,13.27,269.2,1.27,1,1,0,0,0,Botnet,1
192.168.1.212,10.0.0.42,46622,22,TCP,2.1704,86,14,100,574.57,344.2,804.94,115.19,26473.48,46.08,0,1,0,0,1,Normal,0
192.168.1.22,10.0.0.45,13061,8080,TCP,1.834,45,84,129,521.34,385.68,657.0,67.83,36670.42,70.34,0,1,0,0,0,Normal,0
192.168.1.149,10.0.0.43,19555,8080,TCP,0.487,36,61,97,588.98,335.79,842.17,126.6,117310.62,199.18,0,1,0,0,1,Normal,0
192.168.1.236,10.0.0.15,14389,80,TCP,1.7256,812,4,816,92.23,54.0,200.0,19.88,43613.94,472.88,1,0,0,0,0,DoS,1
192.168.1.6,10.0.0.46,39850,53,UDP,2.208,52,14,66,508.89,235.45,782.34,136.72,15211.36,29.89,0,0,0,0,0,Normal,0
192.168.1.176,10.0.0.49,53422,8080,TCP,0.339,25,14,39,406.22,186.12,626.33,110.05,46736.64,115.05,0,1,0,0,1,Normal,0
192.168.1.201,10.0.0.32,9670,563,TCP,0.0049,1,0,1,45.0,40.0,60.0,3.34,9220.47,204.89,1,0,1,0,0,PortScan,1
192.168.1.136,10.0.0.11,35513,53,TCP,1.617,36,60,96,492.72,409.13,576.31,41.79,29252.25,59.37,0,0,0,0,1,Normal,0
192.168.1.59,10.0.0.32,4958,443,TCP,0.1877,4664,0,4664,73.17,40.0,128.0,8.7,1818075.48,24846.72,1,0,0,0,0,DDoS,1
192.168.1.76,10.0.0.6,3661,443,UDP,0.0473,2451,5,2456,61.68,40.0,128.0,6.69,3203134.43,51933.19,1,0,0,0,0,DDoS,1
192.168.1.22,10.0.0.34,34801,8080,TCP,1.5213,41,59,100,525.75,374.0,677.5,75.87,34560.34,65.74,1,1,0,0,0,Normal,0
192.168.1.77,10.0.0.22,45951,443,UDP,0.0143,884,8,892,65.58,40.0,128.0,7.08,4087151.1,62320.55,1,0,0,0,0,DDoS,1
192.168.1.148,10.0.0.7,42063,22,UDP,1.048,97,97,194,558.16,400.15,716.18,79.01,103321.11,185.11,1,1,0,0,1,Normal,0
192.168.1.45,10.0.0.14,36998,443,TCP,0.1361,1473,8,1481,63.81,40.0,128.0,4.06,694596.15,10885.26,1,0,0,0,0,DDoS,1
192.168.1.250,10.0.0.13,43742,80,TCP,0.3263,65,11,76,595.14,539.16,651.13,27.99,138615.87,232.91,1,0,0,0,0,Normal,0
192.168.1.98,10.0.0.14,27778,80,TCP,0.0506,1238,7,1245,58.65,40.0,128.0,5.36,1443246.02,24607.13,1,0,0,0,0,DDoS,1
192.168.1.147,10.0.0.19,10325,8080,TCP,1.4633,20,89,109,590.73,403.4,778.06,93.67,44001.46,74.49,0,1,0,0,0,Normal,0
192.168.1.56,10.0.0.10,34713,443,TCP,0.037,4039,2,4041,76.78,40.0,128.0,8.3,8385005.05,109207.96,1,0,1,0,0,DDoS,1
192.168.1.65,10.0.0.49,23949,80,TCP,0.8034,22,15,37,415.61,177.9,653.32,118.86,19140.74,46.05,1,1,0,1,1,Normal,0
192.168.1.204,10.0.0.40,54277,8080,TCP,1.8505,19,56,75,314.59,231.88,397.3,41.36,12750.45,40.53,0,1,0,0,0,Normal,0
192.168.1.97,10.0.0.44,1271,22,TCP,3.3925,94,59,153,805.87,541.12,1070.61,132.37,36343.79,45.1,0,1,0,0,0,Normal,0
192.168.1.133,10.0.0.17,49833,80,TCP,2.2611,14,34,48,535.31,362.46,708.16,86.43,11363.73,21.23,0,1,0,1,1,Normal,0
192.168.1.50,10.0.0.17,24299,22,TCP,2.741,71,37,108,311.05,60.0,600.0,19.4,12255.76,39.4,1,1,0,1,1,Brute Force,1
192.168.1.219,10.0.0.42,8563,443,TCP,0.6443,87,62,149,401.14,222.49,579.79,89.33,92760.34,231.24,1,1,0,0,0,Normal,0
192.168.1.53,10.0.0.47,45519,937,TCP,0.0292,1,1,2,40.0,40.0,60.0,3.22,2366.04,68.4,1,0,1,0,0,PortScan,1
192.168.1.105,10.0.0.5,38048,5555,TCP,32.4394,87,119,206,509.76,64.0,1460.0,128.28,3237.12,6.35,1,1,0,1,1,Infiltration,1
192.168.1.249,10.0.0.44,40694,80,UDP,0.0206,1933,8,1941,66.61,40.0,128.0,7.41,6288803.36,94405.47,1,0,1,0,0,DDoS,1
192.168.1.209,10.0.0.34,60225,80,UDP,0.3952,88,52,140,582.0,476.17,687.83,52.92,206187.23,354.27,0,1,0,0,0,Normal,0
192.168.1.242,10.0.0.33,49356,22,UDP,2.8302,20,32,52,642.04,463.33,820.76,89.36,11796.46,18.37,1,1,0,1,0,Normal,0
192.168.1.195,10.0.0.4,57214,22,TCP,1.3528,43,70,113,241.35,60.0,600.0,38.67,20160.97,83.53,1,1,1,1,1,Brute Force,1
192.168.1.83,10.0.0.3,43810,443,ICMP,3.3529,49,54,103,619.72,361.81,877.63,128.95,19037.91,30.72,0,1,0,0,1,Normal,0
192.168.1.54,10.0.0.21,46163,80,TCP,1.1039,66,85,151,524.59,332.04,717.14,96.28,71757.24,136.79,1,1,0,1,0,Normal,0
192.168.1.69,10.0.0.11,12008,80,UDP,0.0968,2663,0,2663,53.99,40.0,128.0,4.23,1484622.78,27499.92,1,0,0,0,0,DDoS,1
192.168.1.95,10.0.0.15,1143,22,TCP,1.8605,67,46,113,334.41,60.0,600.0,20.43,20310.54,60.74,1,1,0,1,1,Brute Force,1
192.168.1.83,10.0.0.6,43536,3389,TCP,1.4814,75,52,127,352.01,60.0,600.0,25.01,30178.16,85.73,1,1,0,1,1,Brute Force,1
192.168.1.23,10.0.0.3,19300,443,ICMP,3.4592,74,60,134,528.12,452.69,603.54,37.71,20458.04,38.74,0,1,0,0,1,Normal,0
192.168.1.170,10.0.0.48,14276,80,TCP,13.0624,498,3,501,114.67,54.0,200.0,18.86,4397.94,38.35,1,0,0,0,0,DoS,1
192.168.1.169,10.0.0.14,9515,80,UDP,3.1269,54,77,131,344.35,57.23,631.47,143.56,14426.34,41.89,1,1,0,0,0,Normal,0
192.168.1.192,10.0.0.11,25784,80,UDP,1.3199,73,47,120,511.99,253.08,770.91,129.46,46547.93,90.92,0,1,0,0,1,Normal,0
192.168.1.11,10.0.0.17,7644,6667,TCP,16.3038,27,14,41,177.12,50.0,400.0,15.06,445.4,2.51,1,1,0,0,1,Botnet,1
192.168.1.165,10.0.0.23,16102,22,TCP,3.7055,84,102,186,775.92,709.07,842.78,33.43,38947.95,50.2,1,1,0,0,1,Normal,0
192.168.1.252,10.0.0.31,24544,80,TCP,0.1522,8,105,113,626.56,496.67,756.44,64.94,465109.31,742.33,0,1,0,0,0,Normal,0
192.168.1.12,10.0.0.4,4663,443,TCP,3.1696,87,118,205,629.52,377.64,881.41,125.94,40716.07,64.68,0,1,0,1,1,Normal,0
192.168.1.205,10.0.0.10,9192,6667,TCP,29.7297,18,5,23,223.36,50.0,400.0,5.15,172.8,0.77,1,1,0,0,0,Botnet,1
192.168.1.117,10.0.0.34,21758,21,TCP,1.4653,78,50,128,348.84,60.0,600.0,39.75,30473.04,87.36,1,1,1,0,1,Brute Force,1
192.168.1.193,10.0.0.22,1621,80,TCP,0.2936,1172,6,1178,66.58,40.0,128.0,6.77,267095.93,4011.7,1,0,0,0,0,DDoS,1
192.168.1.129,10.0.0.36,51991,80,TCP,1.5343,1163,0,1163,129.58,54.0,200.0,8.03,98217.42,757.98,1,0,0,0,0,DoS,1
192.168.1.86,10.0.0.32,5978,80,UDP,7.2355,75,95,170,340.22,162.15,518.29,89.04,7993.49,23.5,1,0,0,0,1,Normal,0
192.168.1.88,10.0.0.32,51027,80,UDP,1.8634,67,7,74,113.57,40.0,242.97,64.7,4510.29,39.71,0,1,0,1,1,Normal,0
192.168.1.132,10.0.0.18,45441,80,TCP,0.6664,59,111,170,584.09,521.67,646.52,31.21,149007.85,255.11,0,1,0,1,0,Normal,0
192.168.1.185,10.0.0.36,5991,443,TCP,3.5656,28,40,68,549.24,447.26,651.23,50.99,10474.81,19.07,0,1,0,0,0,Normal,0
192.168.1.152,10.0.0.11,4694,443,TCP,6.3972,39,2,41,415.63,360.24,471.01,27.69,2663.77,6.41,1,1,0,0,0,Normal,0
192.168.1.152,10.0.0.10,50074,203,TCP,0.0272,2,1,3,40.52,40.0,60.0,1.37,4466.65,110.23,1,0,0,0,0,PortScan,1
192.168.1.223,10.0.0.29,63598,8080,TCP,4.1893,71,98,169,436.76,311.04,562.49,62.86,17619.29,40.34,0,1,0,1,0,Normal,0
192.168.1.9,10.0.0.37,50789,22,TCP,0.6865,29,50,79,728.39,512.17,944.6,108.11,83825.95,115.08,0,1,0,0,0,Normal,0
192.168.1.51,10.0.0.20,54281,80,TCP,0.1121,71,31,102,487.98,283.35,692.6,102.31,443866.85,909.61,0,1,0,0,1,Normal,0
192.168.1.147,10.0.0.37,58249,8080,TCP,3.0937,61,115,176,510.18,239.86,780.5,135.16,29024.14,56.89,0,1,0,1,0,Normal,0
192.168.1.132,10.0.0.11,41932,6667,TCP,46.0894,8,25,33,254.42,50.0,400.0,8.78,182.17,0.72,1,1,0,0,1,Botnet,1
192.168.1.198,10.0.0.46,10151,80,TCP,4.5922,11,75,86,436.61,325.54,547.69,55.54,8176.61,18.73,0,1,0,0,0,Normal,0
192.168.1.199,10.0.0.37,16995,53,TCP,0.2343,20,61,81,445.41,154.82,736.0,145.3,154006.32,345.76,0,1,0,0,1,Normal,0
192.168.1.33,10.0.0.16,20858,80,TCP,1.4786,999,4,1003,152.54,54.0,200.0,21.03,103473.05,678.34,1,0,0,0,0,DoS,1
192.168.1.39,10.0.0.47,41895,22,TCP,1.3408,6,3,9,621.94,330.94,912.93,145.5,4174.85,6.71,0,1,0,0,1,Normal,0
192.168.1.95,10.0.0.42,32582,22,TCP,0.9542,99,50,149,592.16,376.75,807.58,107.71,92468.56,156.15,0,1,0,0,1,Normal,0
192.168.1.8,10.0.0.10,41089,8080,TCP,0.3156,11,32,43,422.06,320.53,523.58,50.76,57508.85,136.26,0,0,0,1,1,Normal,0
192.168.1.224,10.0.0.18,20371,443,TCP,0.3777,2478,8,2486,59.01,40.0,128.0,4.84,388429.27,6582.76,1,0,0,0,0,DDoS,1
192.168.1.189,10.0.0.49,63517,4444,TCP,13.6605,168,171,339,758.38,64.0,1460.0,137.38,18820.09,24.82,1,1,0,1,1,Infiltration,1
192.168.1.97,10.0.0.8,34853,80,TCP,10.2448,845,2,847,172.21,54.0,200.0,24.44,14238.03,82.68,1,0,0,0,0,DoS,1
192.168.1.126,10.0.0.27,42662,443,TCP,0.392,17,63,80,531.68,446.41,616.94,42.63,108504.84,204.08,0,1,0,0,1,Normal,0
192.168.1.193,10.0.0.18,20814,22,TCP,2.2994,79,16,95,476.77,60.0,600.0,27.52,19697.93,41.32,1,1,1,1,1,Brute Force,1
192.168.1.234,10.0.0.47,9932,8080,UDP,0.1909,2,97,99,624.25,552.22,696.28,36.02,323667.01,518.49,0,1,0,0,1,Normal,0
192.168.1.20,10.0.0.27,25349,8080,TCP,2.4865,20,96,116,535.39,409.7,661.09,62.85,24977.06,46.65,0,1,0,1,1,Normal,0
192.168.1.123,10.0.0.45,13087,80,TCP,6.0585,87,4,91,672.16,538.16,806.17,67.0,10096.01,15.02,1,1,0,0,0,Normal,0
192.168.1.63,10.0.0.32,19523,80,ICMP,0.3411,71,47,118,627.73,338.03,917.43,144.85,217132.13,345.9,0,1,0,0,1,Normal,0
192.168.1.7,10.0.0.6,60006,443,UDP,0.9139,25,8,33,223.18,52.27,394.08,85.45,8058.43,36.11,0,1,0,1,1,Normal,0
192.168.1.117,10.0.0.16,55347,80,TCP,0.0206,1418,8,1426,48.67,40.0,128.0,6.55,3368586.64,69211.68,1,0,1,0,0,DDoS,1
192.168.1.243,10.0.0.19,14379,162,TCP,0.007,2,1,3,45.42,40.0,60.0,1.76,19540.0,430.2,1,0,1,0,0,PortScan,1
192.168.1.98,10.0.0.22,64438,80,UDP,0.6364,96,17,113,451.88,317.54,586.23,67.17,80237.08,177.56,1,1,0,1,0,Normal,0
192.168.1.97,10.0.0.39,21665,8080,TCP,2.4292,73,24,97,519.58,314.34,724.82,102.62,20747.52,39.93,1,1,0,1,0,Normal,0
192.168.1.25,10.0.0.22,20105,443,UDP,0.5516,36,29,65,228.07,63.46,392.69,82.31,26876.76,117.84,0,1,0,1,1,Normal,0
192.168.1.229,10.0.0.11,17173,53,UDP,4.6975,76,108,184,570.44,411.03,729.85,79.7,22344.12,39.17,0,1,0,0,1,Normal,0
192.168.1.236,10.0.0.13,55991,443,TCP,0.0951,2243,0,2243,57.71,40.0,128.0,3.92,1361189.07,23585.69,1,0,1,0,0,DDoS,1
192.168.1.107,10.0.0.32,21798,22,UDP,1.6724,67,2,69,394.38,138.5,650.26,127.94,16271.81,41.26,0,1,0,1,1,Normal,0
192.168.1.225,10.0.0.41,25837,22,TCP,1.4268,52,39,91,393.7,60.0,600.0,13.99,25109.4,63.78,1,1,0,0,1,Brute Force,1
192.168.1.212,10.0.0.26,23061,8080,ICMP,0.4923,62,109,171,352.29,277.99,426.6,37.15,122366.22,347.34,0,1,0,0,1,Normal,0
192.168.1.115,10.0.0.10,32985,80,TCP,0.6,65,85,150,506.52,348.89,664.15,78.81,126626.19,249.99,0,1,0,0,1,Normal,0
192.168.1.134,10.0.0.34,36540,22,UDP,5.1059,63,82,145,647.97,580.15,715.78,33.91,18401.36,28.4,1,1,0,0,0,Normal,0
192.168.1.78,10.0.0.42,24831,80,TCP,8.7319,7,11,18,536.68,398.76,674.61,68.96,1106.32,2.06,1,0,0,0,1,Normal,0
192.168.1.37,10.0.0.15,47617,8080,TCP,1.1311,7,26,33,447.05,185.88,708.22,130.58,13042.46,29.17,0,1,0,1,0,Normal,0
192.168.1.44,10.0.0.41,42447,80,TCP,2.5556,227,4,231,144.64,54.0,200.0,22.62,13073.65,90.39,1,0,0,0,0,DoS,1
192.168.1.83,10.0.0.20,28061,8080,TCP,1.8587,69,10,79,551.27,286.62,815.93,132.33,23430.7,42.5,0,1,0,0,1,Normal,0
192.168.1.63,10.0.0.20,2589,80,TCP,0.1169,1861,8,1869,71.9,40.0,128.0,2.91,1149594.4,15989.45,1,0,0,0,0,DDoS,1
192.168.1.94,10.0.0.47,49259,80,TCP,0.7026,70,35,105,458.5,390.27,526.73,34.11,68521.72,149.45,0,1,0,0,0,Normal,0
192.168.1.118,10.0.0.21,14124,80,TCP,1.7523,99,62,161,556.73,346.41,767.04,105.16,51151.98,91.88,0,1,0,0,0,Normal,0
192.168.1.17,10.0.0.2,35065,53,ICMP,0.3072,56,103,159,525.59,320.25,730.92,102.67,272031.17,517.57,1,1,0,0,1,Normal,0
192.168.1.157,10.0.0.29,30109,21,TCP,0.8756,44,59,103,414.1,60.0,600.0,15.54,48710.74,117.63,1,1,0,0,1,Brute Force,1
192.168.1.105,10.0.0.24,29503,8080,TCP,11.7125,33,79,112,540.21,466.36,614.07,36.93,5165.74,9.56,0,1,0,0,1,Normal,0
192.168.1.183,10.0.0.22,50273,80,TCP,2.1055,258,2,260,100.23,54.0,200.0,12.47,12377.18,123.48,1,0,0,0,0,DoS,1
192.168.1.50,10.0.0.15,28801,53,TCP,1.9209,67,50,117,500.45,231.88,769.02,134.28,30481.45,60.91,0,1,0,1,0,Normal,0
192.168.1.97,10.0.0.30,28132,3389,TCP,2.2553,50,62,112,318.91,60.0,600.0,10.79,15837.6,49.66,1,1,0,1,1,Brute Force,1
192.168.1.232,10.0.0.11,39894,443,TCP,3.2084,60,96,156,563.68,317.12,810.24,123.28,27407.61,48.62,0,1,0,1,1,Normal,0
192.168.1.47,10.0.0.49,15140,80,TCP,4.4402,1322,2,1324,131.6,54.0,200.0,16.19,39242.1,298.18,1,0,0,0,0,DoS,1
192.168.1.114,10.0.0.34,17199,443,UDP,0.5788,1820,0,1820,53.05,40.0,128.0,8.57,166808.57,3144.19,1,0,0,0,0,DDoS,1
192.168.1.147,10.0.0.9,60674,566,TCP,0.0402,2,1,3,40.08,40.0,60.0,3.71,2993.91,74.7,1,0,0,0,0,PortScan,1
192.168.1.100,10.0.0.11,62582,53,TCP,3.0483,16,60,76,496.68,343.4,649.97,76.64,12383.37,24.93,0,1,0,1,1,Normal,0
192.168.1.134,10.0.0.13,52219,80,UDP,5.163,47,47,94,318.12,118.13,518.11,100.0,5791.88,18.21,0,1,0,0,0,Normal,0
192.168.1.34,10.0.0.45,57066,22,UDP,3.7199,31,38,69,422.48,242.12,602.85,90.18,7836.56,18.55,0,1,0,0,1,Normal,0
192.168.1.68,10.0.0.44,8870,21,TCP,2.0111,33,29,62,317.17,60.0,600.0,35.92,9777.98,30.83,1,1,0,0,1,Brute Force,1
192.168.1.121,10.0.0.34,5450,53,UDP,1.8695,66,41,107,585.15,348.69,821.61,118.23,33491.63,57.24,0,1,0,0,0,Normal,0
192.168.1.151,10.0.0.40,8317,22,TCP,1.8413,57,70,127,401.44,60.0,600.0,27.11,27688.67,68.97,1,1,0,1,1,Brute Force,1
192.168.1.66,10.0.0.42,2970,80,TCP,0.2416,73,99,172,475.55,429.4,521.69,23.07,338532.07,711.88,1,1,0,0,0,Normal,0
192.168.1.157,10.0.0.38,61064,443,UDP,1.7171,67,97,164,429.44,263.24,595.64,83.1,41014.47,95.51,1,1,0,0,1,Normal,0
192.168.1.61,10.0.0.20,61986,80,TCP,5.3257,86,105,191,458.47,220.97,695.97,118.75,16442.34,35.86,0,1,0,0,1,Normal,0
192.168.1.229,10.0.0.9,9943,5555,TCP,50.5044,237,130,367,386.42,64.0,1460.0,76.05,2808.03,7.27,1,1,0,1,1,Infiltration,1
192.168.1.44,10.0.0.8,5877,443,TCP,0.1163,606,1,607,55.39,40.0,128.0,9.77,288983.74,5217.25,1,0,0,0,0,DDoS,1
192.168.1.214,10.0.0.44,18517,510,TCP,0.0108,1,0,1,52.07,40.0,60.0,0.71,4830.0,92.76,1,0,1,0,0,PortScan,1
192.168.1.216,10.0.0.34,46627,53,TCP,3.0312,18,27,45,437.07,393.23,480.92,21.92,6488.72,14.85,0,1,0,0,1,Normal,0
192.168.1.243,10.0.0.2,46146,80,UDP,0.17,3126,1,3127,46.6,40.0,128.0,4.41,856967.35,18391.05,1,0,0,0,0,DDoS,1
192.168.1.64,10.0.0.15,58397,80,TCP,2.0116,930,2,932,62.6,54.0,200.0,14.22,29003.64,463.31,1,0,0,0,0,DoS,1
192.168.1.250,10.0.0.28,21212,80,TCP,0.4079,47,81,128,202.24,132.77,271.71,34.73,63460.69,313.79,0,1,0,0,0,Normal,0
192.168.1.202,10.0.0.4,22298,3389,TCP,2.0175,43,37,80,317.23,60.0,600.0,13.99,12579.13,39.65,1,1,1,0,1,Brute Force,1
192.168.1.80,10.0.0.22,62693,868,TCP,0.0086,1,0,1,42.09,40.0,60.0,0.39,4894.58,116.29,1,0,1,0,0,PortScan,1
192.168.1.236,10.0.0.2,38035,443,TCP,82.887,12,17,29,154.2,50.0,400.0,18.0,53.95,0.35,1,1,0,0,0,Botnet,1
192.168.1.35,10.0.0.6,11420,80,TCP,3.4028,1086,0,1086,133.3,54.0,200.0,23.11,42543.46,319.14,1,0,0,0,0,DoS,1
192.168.1.95,10.0.0.16,58099,53,UDP,0.9899,67,55,122,408.64,130.28,687.01,139.18,50363.31,123.25,0,0,0,0,0,Normal,0
192.168.1.25,10.0.0.17,26631,53,TCP,4.007,96,83,179,511.27,214.72,807.82,148.27,22839.44,44.67,0,1,0,0,1,Normal,0
192.168.1.49,10.0.0.24,46190,5555,TCP,52.5886,203,58,261,840.69,64.0,1460.0,84.12,4172.37,4.96,1,1,0,1,1,Infiltration,1
192.168.1.215,10.0.0.7,31210,22,UDP,3.2428,36,79,115,359.07,121.4,596.75,118.84,12733.9,35.46,0,1,0,0,0,Normal,0
192.168.1.215,10.0.0.12,49539,80,TCP,8.1779,779,0,779,97.29,54.0,200.0,13.78,9267.48,95.26,1,0,0,0,0,DoS,1
192.168.1.89,10.0.0.35,6387,80,TCP,3.1232,1253,3,1256,73.55,54.0,200.0,20.31,29579.67,402.15,1,0,0,0,0,DoS,1
192.168.1.97,10.0.0.32,46878,80,TCP,0.3793,1413,7,1420,68.33,40.0,128.0,8.4,255797.02,3743.52,1,0,0,0,0,DDoS,1
192.168.1.152,10.0.0.4,42960,80,TCP,23.012,271,152,423,650.97,64.0,1460.0,180.25,11965.95,18.38,1,1,0,1,1,Infiltration,1
192.168.1.163,10.0.0.10,27929,8080,TCP,3.6829,32,25,57,452.94,401.87,504.02,25.54,7010.14,15.48,0,1,0,0,1,Normal,0
192.168.1.196,10.0.0.40,27329,8080,TCP,4.212,15,5,20,538.62,339.53,737.72,99.55,2557.58,4.75,0,1,0,0,0,Normal,0
192.168.1.211,10.0.0.18,56658,80,UDP,2.9997,91,16,107,284.16,40.0,547.25,131.55,10136.05,35.67,0,1,0,0,0,Normal,0
192.168.1.204,10.0.0.24,16610,53,TCP,5.0486,3,119,122,542.92,468.96,616.89,36.98,13119.73,24.16,0,1,0,0,1,Normal,0
192.168.1.215,10.0.0.13,4727,443,TCP,4.556,86,13,99,289.23,40.0,576.74,143.75,6284.87,21.73,1,1,0,0,1,Normal,0
192.168.1.117,10.0.0.29,61034,8080,TCP,7.8369,38,33,71,754.61,656.92,852.31,48.85,6836.57,9.06,0,0,0,0,0,Normal,0
192.168.1.81,10.0.0.4,48071,22,TCP,0.7575,38,38,76,394.41,60.0,600.0,15.42,39573.52,100.34,1,1,0,1,1,Brute Force,1
192.168.1.2,10.0.0.19,64998,448,TCP,0.0373,1,0,1,43.8,40.0,60.0,0.37,1174.12,26.81,1,0,1,0,0,PortScan,1
192.168.1.13,10.0.0.47,48729,22,TCP,4.4496,32,57,89,400.64,166.03,635.26,117.31,8013.61,20.0,0,1,0,1,0,Normal,0
192.168.1.252,10.0.0.4,41276,53,UDP,0.1691,92,83,175,434.56,225.27,643.85,104.65,449684.85,1034.8,1,1,0,0,1,Normal,0
192.168.1.90,10.0.0.40,32913,532,TCP,0.0443,2,1,3,42.67,40.0,60.0,1.46,2886.87,67.65,1,0,0,0,0,PortScan,1
192.168.1.179,10.0.0.18,64702,53,TCP,1.2091,76,106,182,456.79,386.03,527.55,35.38,68757.1,150.52,0,1,0,1,1,Normal,0
192.168.1.130,10.0.0.23,24331,22,TCP,0.2672,90,27,117,681.98,415.56,948.4,133.21,298594.58,437.83,1,1,0,1,1,Normal,0
192.168.1.185,10.0.0.18,58699,443,TCP,2.6763,62,81,143,443.57,209.2,677.93,117.18,23700.49,53.43,1,1,0,1,0,Normal,0
192.168.1.102,10.0.0.11,2194,443,TCP,0.181,2628,3,2631,80.0,40.0,128.0,8.87,1162662.18,14533.26,1,0,0,0,0,DDoS,1
192.168.1.140,10.0.0.43,25671,8080,TCP,2.1696,83,67,150,470.76,289.89,651.62,90.43,32546.09,69.14,0,1,0,1,1,Normal,0
192.168.1.191,10.0.0.40,48091,80,TCP,57.0655,282,143,425,711.01,64.0,1460.0,110.54,5295.31,7.45,1,1,0,1,1,Infiltration,1
192.168.1.173,10.0.0.49,11705,22,UDP,1.4984,37,111,148,768.4,546.14,990.65,111.13,75898.34,98.77,0,1,0,0,1,Normal,0
192.168.1.74,10.0.0.21,25145,53,UDP,1.7942,10,90,100,419.35,352.43,486.28,33.46,23373.33,55.74,1,1,0,0,1,Normal,0
192.168.1.157,10.0.0.19,53406,80,TCP,0.4411,8,6,14,474.5,428.59,520.4,22.95,15060.38,31.74,0,1,0,0,1,Normal,0
192.168.1.114,10.0.0.17,57414,53,TCP,1.3485,20,8,28,324.96,260.95,388.97,32.0,6747.59,20.76,0,1,0,0,1,Normal,0
192.168.1.253,10.0.0.39,61497,443,UDP,0.0785,3603,0,3603,50.75,40.0,128.0,1.92,2329343.81,45896.12,1,0,0,0,0,DDoS,1
192.168.1.177,10.0.0.4,19020,80,TCP,10.6548,428,3,431,140.35,54.0,200.0,13.04,5677.16,40.45,1,0,0,0,0,DoS,1
192.168.1.214,10.0.0.40,15846,80,TCP,2.0086,1097,2,1099,138.88,54.0,200.0,19.65,75987.99,547.14,1,0,0,0,0,DoS,1
192.168.1.14,10.0.0.28,58609,443,TCP,0.5364,1934,5,1939,48.03,40.0,128.0,5.16,173611.53,3614.94,1,0,0,0,0,DDoS,1
192.168.1.253,10.0.0.33,38069,6667,TCP,114.0206,18,26,44,239.9,50.0,400.0,12.02,92.57,0.39,1,1,0,0,0,Botnet,1
192.168.1.232,10.0.0.2,33038,3389,TCP,2.2822,32,70,102,386.93,60.0,600.0,20.46,17293.48,44.69,1,1,0,1,1,Brute Force,1
